Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,week,RH,Trange
1,2011-05-31,85.0,69.0,77.0,64.0,68.0,0.0,12.0,0.08,29.34,30.04,12.4,22.0,13.2,22,64.21361089200255,16.0
2,2011-05-31,88.0,69.0,78.5,65.0,70.0,0.0,14.0,0.14724466463414634,29.41,30.02,12.4,22.0,13.2,22,63.28033982249677,19.0
1,2011-06-01,81.0,59.0,70.0,49.0,59.0,0.0,5.0,0.0,29.44,30.17,10.7,27.0,10.5,22,47.23764887769495,22.0
2,2011-06-01,82.0,63.0,72.5,49.0,59.0,0.0,8.0,0.0,29.51,30.15,11.5,26.0,11.5,22,43.39265219923021,19.0
1,2011-06-02,69.0,56.0,62.5,44.0,53.0,2.0,0.0,0.02,29.45,30.19,9.0,6.0,9.4,22,50.726623266499956,13.0
2,2011-06-02,69.0,57.0,63.0,45.0,53.0,2.0,0.0,0.14724466463414634,29.51,30.18,8.9,6.0,9.6,22,51.77772002333556,12.0
1,2011-06-03,87.0,55.0,71.0,62.0,67.0,0.0,6.0,0.01,29.31,30.04,10.8,17.0,11.5,22,73.20970168052929,32.0
2,2011-06-03,88.0,57.0,72.5,61.0,67.0,0.0,8.0,0.18,29.37,30.03,10.0,16.0,10.6,22,67.16171743494283,31.0
1,2011-06-04,92.0,64.0,78.0,64.0,68.0,0.0,13.0,0.18,29.31,30.02,1.4,26.0,8.5,22,62.123647934918836,28.0
2,2011-06-04,91.0,67.0,79.0,64.0,69.0,0.0,14.0,0.5,29.38,30.0,3.0,26.0,8.1,22,60.109903291890774,24.0
1,2011-06-05,85.0,60.0,72.5,55.0,62.0,0.0,8.0,0.14724466463414634,29.36,30.08,3.1,7.0,5.4,22,54.138063623137214,25.0
2,2011-06-05,84.0,63.0,73.5,55.0,62.0,0.0,9.0,0.01,29.41,30.06,2.7,8.0,5.0,22,52.34334529578098,21.0
1,2011-06-06,93.0,60.0,76.5,64.0,69.0,0.0,12.0,0.0,29.15,29.89,8.5,20.0,9.7,23,65.28816859291616,33.0
2,2011-06-06,94.0,62.0,78.0,63.0,69.0,0.0,13.0,0.0,29.22,29.88,7.8,20.0,8.6,23,59.98153661250495,32.0
1,2011-06-07,96.0,75.0,85.5,65.0,72.0,0.0,21.0,0.0,29.11,29.82,10.3,23.0,10.6,23,50.41018810632529,21.0
2,2011-06-07,96.0,77.0,86.5,64.0,72.0,0.0,22.0,0.0,29.18,29.8,9.7,23.0,10.1,23,47.1482335468518,19.0
1,2011-06-08,95.0,66.0,80.5,64.0,71.0,0.0,16.0,0.17,29.13,29.81,11.6,24.0,13.4,23,57.225538838781354,29.0
2,2011-06-08,96.0,67.0,81.5,63.0,71.0,0.0,17.0,0.69,29.2,29.8,9.3,23.0,12.1,23,53.47934384054219,29.0
1,2011-06-09,69.0,50.0,59.5,52.0,55.0,5.0,0.0,0.93,29.28,30.0,8.0,4.0,12.5,23,76.17821838891169,19.0
2,2011-06-09,69.0,52.0,60.5,54.0,56.0,4.0,0.0,2.17,29.34,29.98,7.0,4.0,12.0,23,79.11341458481695,17.0
1,2011-06-10,69.0,51.0,60.0,56.0,57.0,5.0,0.0,0.52,29.21,29.94,6.4,3.0,8.0,23,86.6141266971228,18.0
2,2011-06-10,71.0,51.0,61.0,56.0,58.0,4.0,0.0,0.44,29.26,29.92,6.1,1.0,7.5,23,83.58971799889771,20.0
1,2011-06-11,62.0,52.0,57.0,54.0,55.0,8.0,0.0,0.03,29.24,29.95,4.7,5.0,5.7,23,89.67755329336606,10.0
2,2011-06-11,65.0,53.0,59.0,54.0,56.0,6.0,0.0,0.1,29.29,29.94,5.4,2.0,5.8,23,83.460032682145,12.0
1,2011-06-12,64.0,50.0,57.0,45.0,52.0,8.0,0.0,0.0,29.38,30.1,8.3,3.0,8.9,23,64.11514175131302,14.0
2,2011-06-12,64.0,51.0,57.5,45.0,52.0,7.0,0.0,0.0,29.44,30.09,9.4,2.0,9.9,23,62.97005550530693,13.0
1,2011-06-13,72.0,54.0,63.0,43.0,53.0,2.0,0.0,0.0,29.39,30.11,7.5,6.0,7.8,24,47.96972029596404,18.0
2,2011-06-13,71.0,56.0,63.5,43.0,53.0,1.0,0.0,0.0,29.44,30.11,8.0,6.0,8.7,24,47.13455328616175,15.0
1,2011-06-14,77.0,53.0,65.0,49.0,56.0,0.0,0.0,0.0,29.25,30.01,7.8,9.0,8.6,24,56.13141013840536,24.0
2,2011-06-14,77.0,58.0,67.5,49.0,57.0,0.0,3.0,0.0,29.31,30.0,7.8,9.0,8.3,24,51.46944225761633,19.0
1,2011-06-15,71.0,57.0,64.0,59.0,61.0,1.0,0.0,0.8,29.0,29.73,9.2,15.0,11.2,24,83.78150430151231,14.0
2,2011-06-15,72.0,57.0,64.5,59.0,62.0,0.0,0.0,0.84,29.07,29.73,8.4,16.0,11.2,24,82.32898277269078,15.0
1,2011-06-16,81.0,61.0,71.0,59.0,63.0,0.0,6.0,0.04,29.05,29.76,5.5,29.0,7.5,24,65.80525853476206,20.0
2,2011-06-16,81.0,62.0,71.5,59.0,63.0,0.0,7.0,0.03,29.12,29.75,6.6,26.0,9.1,24,64.6973112991367,19.0
1,2011-06-17,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,29.13,29.83,5.8,6.0,6.6,24,68.19661499378506,22.0
2,2011-06-17,82.0,64.0,73.0,60.0,65.0,0.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,24,63.73201712765311,18.0
1,2011-06-18,84.0,61.0,72.5,62.0,65.0,0.0,8.0,0.0,29.1,29.82,4.6,6.0,6.4,24,69.5811722340104,23.0
2,2011-06-18,83.0,63.0,73.0,62.0,66.0,0.0,8.0,0.0,29.16,29.8,4.5,8.0,6.4,24,68.41691426823859,20.0
1,2011-06-19,81.0,63.0,72.0,65.0,68.0,0.0,7.0,0.0,29.03,29.75,4.1,11.0,5.2,24,78.62376240366078,18.0
2,2011-06-19,83.0,65.0,74.0,65.0,69.0,0.0,9.0,0.0,29.08,29.73,3.7,14.0,4.9,24,73.49727560438572,18.0
1,2011-06-20,79.0,65.0,72.0,67.0,69.0,0.0,7.0,0.18,29.01,29.72,6.2,16.0,8.1,25,84.27734383908673,14.0
2,2011-06-20,80.0,69.0,74.5,67.0,69.0,0.0,10.0,1.23,29.07,29.7,8.0,16.0,9.5,25,77.47216231506823,11.0
1,2011-06-21,89.0,66.0,77.5,70.0,72.0,0.0,13.0,0.45,28.92,29.64,11.5,18.0,12.1,25,77.7189576527813,23.0
2,2011-06-21,89.0,69.0,79.0,70.0,73.0,0.0,14.0,0.08,28.98,29.63,11.0,18.0,11.8,25,73.96706755032609,20.0
1,2011-06-22,73.0,64.0,68.5,63.0,65.0,0.0,4.0,0.02,28.89,29.59,12.6,21.0,13.4,25,82.59959006641814,9.0
2,2011-06-22,75.0,66.0,70.5,62.0,65.0,0.0,6.0,0.02,28.95,29.59,12.9,21.0,13.4,25,74.46607624839507,9.0
1,2011-06-23,71.0,62.0,66.5,59.0,62.0,0.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,25,76.79479388290136,9.0
2,2011-06-23,72.0,63.0,67.5,60.0,63.0,0.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,25,76.88102929413392,9.0
1,2011-06-24,68.0,60.0,64.0,56.0,59.0,1.0,0.0,0.0,29.08,29.76,9.4,29.0,9.6,25,75.20368187494536,8.0
2,2011-06-24,68.0,60.0,64.0,55.0,59.0,1.0,0.0,0.0,29.13,29.76,8.5,29.0,8.7,25,72.52156515439835,8.0
1,2011-06-25,79.0,58.0,68.5,53.0,60.0,0.0,4.0,0.0,29.21,29.92,2.5,10.0,4.6,25,57.66795064267078,21.0
2,2011-06-25,78.0,61.0,69.5,52.0,60.0,0.0,5.0,0.14724466463414634,29.28,29.91,3.9,9.0,5.8,25,53.71145725946654,17.0
1,2011-06-26,81.0,57.0,69.0,53.0,60.0,0.0,4.0,0.0,29.23,29.94,5.8,9.0,6.9,25,56.686850696229826,24.0
2,2011-06-26,80.0,64.0,72.0,53.0,61.0,0.0,7.0,0.0,29.28,29.93,6.5,9.0,7.0,25,51.17954175873011,16.0
1,2011-06-27,81.0,65.0,73.0,63.0,67.0,0.0,8.0,0.03,29.08,29.8,6.9,21.0,10.8,26,70.87089690607739,16.0
2,2011-06-27,80.0,67.0,73.5,64.0,67.0,0.0,9.0,0.14,29.15,29.79,6.4,21.0,9.2,26,72.17624879488196,13.0
1,2011-06-28,81.0,63.0,72.0,54.0,61.0,0.0,7.0,0.0,29.28,29.98,9.1,30.0,9.6,26,53.08915754692025,18.0
2,2011-06-28,81.0,65.0,73.0,53.0,61.0,0.0,8.0,0.0,29.34,29.97,7.2,30.0,8.6,26,49.47941486749692,16.0
1,2011-06-29,81.0,59.0,70.0,56.0,62.0,0.0,5.0,0.0,29.35,30.06,3.7,8.0,5.4,26,61.11484738287635,22.0
2,2011-06-29,80.0,63.0,71.5,55.0,62.0,0.0,7.0,0.0,29.41,30.04,3.9,8.0,5.9,26,56.00222048782242,17.0
1,2011-06-30,88.0,60.0,74.0,62.0,67.0,0.0,9.0,0.14724466463414634,29.28,30.0,8.2,17.0,9.4,26,66.15348672574332,28.0
2,2011-06-30,89.0,66.0,77.5,61.0,67.0,0.0,13.0,0.03,29.34,29.99,9.2,16.0,10.6,26,56.822565614691925,23.0
1,2011-07-01,89.0,72.0,80.5,62.0,68.0,0.0,16.0,0.0,29.24,29.96,14.3,18.0,14.9,26,53.33914894868109,17.0
2,2011-07-01,89.0,70.0,79.5,63.0,68.0,0.0,15.0,0.01,29.31,29.95,10.4,18.0,10.8,26,57.09174276656152,19.0
1,2011-07-02,94.0,71.0,82.5,70.0,74.0,0.0,18.0,0.0,29.25,29.95,3.9,24.0,8.3,26,65.97984674788232,23.0
2,2011-07-02,93.0,73.0,83.0,71.0,74.0,0.0,18.0,0.0,29.31,29.94,3.1,23.0,7.5,26,67.16992386077122,20.0
1,2011-07-03,84.0,69.0,76.5,57.0,65.0,0.0,12.0,0.0,29.28,29.98,4.7,2.0,5.9,26,50.90699244253389,15.0
2,2011-07-03,86.0,70.0,78.0,58.0,65.0,0.0,13.0,0.0,29.33,29.96,4.4,3.0,6.1,26,50.21530537492329,16.0
1,2011-07-04,89.0,65.0,77.0,55.0,64.0,0.0,12.0,0.0,29.26,29.97,2.9,5.0,4.3,27,46.56871566103546,24.0
2,2011-07-04,88.0,68.0,78.0,53.0,63.0,0.0,13.0,0.0,29.32,29.95,3.3,7.0,4.5,27,41.87686997066332,20.0
1,2011-07-05,91.0,68.0,79.5,60.0,68.0,0.0,15.0,0.0,29.25,29.96,5.2,28.0,6.2,27,51.340847748380135,23.0
2,2011-07-05,92.0,67.0,79.5,59.0,68.0,0.0,15.0,0.0,29.31,29.94,4.9,26.0,5.6,27,49.540549186846036,25.0
1,2011-07-06,86.0,70.0,78.0,61.0,67.0,0.0,13.0,0.14724466463414634,29.27,29.97,5.7,4.0,7.5,27,55.89116901040809,16.0
2,2011-07-06,87.0,71.0,79.0,60.0,67.0,0.0,14.0,0.0,29.33,29.95,5.9,4.0,7.3,27,52.19109419072684,16.0
1,2011-07-07,82.0,63.0,72.5,53.0,62.0,0.0,8.0,0.14724466463414634,29.22,29.95,5.1,7.0,6.2,27,50.3214113754855,19.0
2,2011-07-07,81.0,66.0,73.5,55.0,63.0,0.0,9.0,0.07,29.28,29.93,5.7,7.0,7.1,27,52.34334529578098,15.0
1,2011-07-08,86.0,61.0,73.5,51.0,62.0,0.0,9.0,0.0,29.17,29.88,5.1,6.0,6.0,27,45.19432969294933,25.0
2,2011-07-08,86.0,65.0,75.5,52.0,63.0,0.0,11.0,0.0,29.22,29.86,5.2,4.0,6.5,27,43.85635641702941,21.0
1,2011-07-09,91.0,61.0,76.0,58.0,66.0,0.0,11.0,0.0,29.21,29.92,5.2,19.0,5.9,27,53.65818551881196,30.0
2,2011-07-09,90.0,67.0,78.5,60.0,68.0,0.0,14.0,0.0,29.27,29.9,5.4,18.0,6.5,27,53.057218975326194,23.0
1,2011-07-10,91.0,74.0,82.5,68.0,72.0,0.0,18.0,0.14724466463414634,29.18,29.89,9.3,19.0,9.7,27,61.60752697855229,17.0
2,2011-07-10,91.0,75.0,83.0,67.0,72.0,0.0,18.0,0.14724466463414634,29.23,29.87,7.8,19.0,8.1,27,58.56241959730853,16.0
1,2011-07-11,88.0,71.0,79.5,71.0,74.0,0.0,15.0,0.39,29.12,29.82,5.5,25.0,8.5,28,75.283571997025,17.0
2,2011-07-11,90.0,70.0,80.0,70.0,74.0,0.0,15.0,0.13,29.18,29.81,5.3,24.0,8.0,28,71.5791170727178,20.0
1,2011-07-12,87.0,70.0,78.5,63.0,69.0,0.0,14.0,0.01,29.25,29.94,5.6,2.0,7.7,28,59.00037164353257,17.0
2,2011-07-12,88.0,71.0,79.5,64.0,69.0,0.0,15.0,0.01,29.31,29.92,4.5,4.0,7.0,28,59.130651329152364,17.0
1,2011-07-13,74.0,63.0,68.5,57.0,62.0,0.0,4.0,0.0,29.35,30.06,10.5,4.0,10.9,28,66.70527946565295,11.0
2,2011-07-13,74.0,66.0,70.0,57.0,63.0,0.0,5.0,0.0,29.4,30.04,11.6,4.0,12.2,28,63.365166672408776,8.0
1,2011-07-14,82.0,59.0,70.5,56.0,63.0,0.0,6.0,0.0,29.3,30.02,6.5,10.0,8.0,28,60.08158524705676,23.0
2,2011-07-14,82.0,65.0,73.5,56.0,63.0,0.0,9.0,0.0,29.35,30.0,7.3,9.0,8.7,28,54.27919653297211,17.0
1,2011-07-15,87.0,70.0,78.5,60.0,66.0,0.0,14.0,0.14724466463414634,29.27,29.98,5.4,9.0,6.7,28,53.057218975326194,17.0
2,2011-07-15,86.0,71.0,78.5,60.0,67.0,0.0,14.0,0.0,29.33,29.96,6.2,10.0,6.8,28,53.057218975326194,15.0
1,2011-07-16,89.0,71.0,80.0,61.0,68.0,0.0,15.0,0.14724466463414634,29.32,30.02,3.4,19.0,4.3,28,52.333551547067955,18.0
2,2011-07-16,90.0,74.0,82.0,60.0,68.0,0.0,17.0,0.0,29.38,30.0,2.5,19.0,2.7,28,47.31679629785755,16.0
1,2011-07-17,95.0,69.0,82.0,69.0,74.0,0.0,17.0,0.0,29.35,30.06,6.2,22.0,6.4,28,64.80371344799588,26.0
2,2011-07-17,95.0,74.0,84.5,69.0,74.0,0.0,20.0,0.0,29.41,30.04,6.8,23.0,7.2,28,59.77413650918256,21.0
1,2011-07-18,92.0,80.0,86.0,75.0,78.0,0.0,21.0,0.01,29.23,29.96,10.6,25.0,10.8,29,69.7992827327861,12.0
2,2011-07-18,93.0,81.0,87.0,74.0,77.0,0.0,22.0,0.14724466463414634,29.29,29.94,11.2,24.0,11.7,29,65.38089761530735,12.0
1,2011-07-19,93.0,78.0,85.5,72.0,76.0,0.0,21.0,0.0,29.17,29.89,4.5,7.0,6.2,29,64.11571586655354,15.0
2,2011-07-19,92.0,79.0,85.5,73.0,77.0,0.0,21.0,0.0,29.23,29.86,3.2,6.0,6.6,29,66.31875025948852,13.0
1,2011-07-20,99.0,73.0,86.0,73.0,77.0,0.0,21.0,0.02,29.08,29.8,9.0,23.0,10.7,29,65.26647937639754,26.0
2,2011-07-20,100.0,77.0,88.5,73.0,77.0,0.0,24.0,0.0,29.15,29.78,7.6,23.0,9.9,29,60.279553313072064,23.0
1,2011-07-21,99.0,75.0,87.0,70.0,76.0,0.0,22.0,0.02,29.1,29.8,6.2,28.0,8.8,29,57.10048521990853,24.0
2,2011-07-21,101.0,82.0,91.5,72.0,77.0,0.0,27.0,0.0,29.16,29.77,5.3,26.0,10.0,29,53.031226812894104,19.0
1,2011-07-22,88.0,70.0,79.0,70.0,73.0,0.0,14.0,1.55,29.18,29.88,1.7,9.0,9.0,29,73.96706755032609,18.0
2,2011-07-22,100.0,71.0,85.5,70.0,74.0,3.40709171496761,5.647118990794408,0.14,29.23,29.86,3.8,10.0,8.2,29,59.9012654308121,29.0
1,2011-07-23,87.0,70.0,78.5,70.0,73.0,0.0,14.0,6.86,29.23,29.95,0.8,30.0,5.3,29,75.19457027742651,17.0
2,2011-07-23,87.0,70.0,78.5,70.0,73.0,0.0,14.0,0.04,29.28,29.93,0.7,20.0,4.9,29,75.19457027742651,17.0
1,2011-07-24,87.0,72.0,79.5,70.0,73.0,0.0,15.0,0.18,29.26,29.97,1.5,23.0,6.4,29,72.76206817235449,15.0
2,2011-07-24,87.0,72.0,79.5,69.0,72.0,0.0,15.0,0.02,29.32,29.95,0.7,20.0,5.7,29,70.31493773837467,15.0
1,2011-07-25,88.0,73.0,80.5,66.0,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32.0,6.5,30,61.358540104975724,15.0
2,2011-07-25,90.0,73.0,81.5,67.0,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35.0,6.1,30,61.48329621694201,17.0
1,2011-07-26,83.0,71.0,77.0,63.0,68.0,0.0,12.0,0.0,29.18,29.88,6.3,5.0,8.5,30,61.99943468829765,12.0
2,2011-07-26,85.0,72.0,78.5,62.0,68.0,0.0,14.0,0.01,29.23,29.86,5.9,6.0,8.0,30,56.95741897946306,13.0
1,2011-07-27,90.0,68.0,79.0,66.0,70.0,0.0,14.0,0.71,29.13,29.85,6.2,16.0,9.5,30,64.45122207118804,22.0
2,2011-07-27,92.0,72.0,82.0,66.0,71.0,0.0,17.0,0.14724466463414634,29.21,29.84,6.0,16.0,9.9,30,58.43191052377349,20.0
1,2011-07-28,87.0,73.0,80.0,71.0,74.0,0.0,15.0,0.7,29.2,29.89,3.2,23.0,6.8,30,74.05962679431985,14.0
2,2011-07-28,88.0,74.0,81.0,71.0,74.0,0.0,16.0,0.14724466463414634,29.26,29.87,3.3,21.0,6.8,30,71.67834165799995,14.0
1,2011-07-29,86.0,71.0,78.5,67.0,71.0,0.0,14.0,0.7,29.28,29.98,4.3,4.0,5.9,30,67.83062517530321,15.0
2,2011-07-29,86.0,74.0,80.0,69.0,72.0,0.0,15.0,0.36,29.34,29.96,3.5,4.0,5.6,30,69.17177159414872,12.0
1,2011-07-30,91.0,67.0,79.0,64.0,70.0,0.0,14.0,0.0,29.35,30.05,2.4,13.0,3.4,30,60.109903291890774,24.0
2,2011-07-30,91.0,68.0,79.5,65.0,71.0,0.0,15.0,0.0,29.41,30.03,2.0,11.0,3.4,30,61.23325637937073,23.0
1,2011-07-31,90.0,68.0,79.0,69.0,73.0,0.0,14.0,0.0,29.35,30.06,4.9,25.0,5.0,30,71.47941063428179,22.0
2,2011-07-31,91.0,73.0,82.0,69.0,73.0,0.0,17.0,0.0,29.41,30.04,4.5,23.0,5.0,30,64.80371344799588,18.0
1,2011-08-01,91.0,74.0,82.5,72.0,75.0,0.0,18.0,0.0,29.28,29.99,4.2,27.0,4.9,31,70.6219656059212,17.0
2,2011-08-01,91.0,76.0,83.5,71.0,75.0,0.0,19.0,0.0,29.33,29.97,3.1,25.0,5.9,31,66.09332238186974,15.0
1,2011-08-02,93.0,74.0,83.5,73.0,76.0,0.0,19.0,0.43,29.04,29.77,8.3,21.0,9.1,31,70.72333598210825,19.0
2,2011-08-02,93.0,74.0,83.5,73.0,77.0,0.0,19.0,0.28,29.1,29.75,8.0,20.0,8.5,31,70.72333598210825,19.0
1,2011-08-03,86.0,72.0,79.0,67.0,71.0,0.0,14.0,0.0,29.11,29.81,6.9,2.0,8.0,31,66.72333408930567,14.0
2,2011-08-03,87.0,73.0,80.0,66.0,71.0,0.0,15.0,0.0,29.16,29.78,9.6,1.0,10.3,31,62.370480849121655,14.0
1,2011-08-04,84.0,69.0,76.5,66.0,69.0,0.0,12.0,0.0,29.25,29.94,5.3,5.0,6.0,31,70.00347733334114,15.0
2,2011-08-04,82.0,69.0,75.5,67.0,70.0,0.0,11.0,0.0,29.3,29.92,4.8,5.0,6.7,31,74.92484667346494,13.0
1,2011-08-05,83.0,69.0,76.0,68.0,71.0,0.0,11.0,0.14724466463414634,29.21,29.93,4.0,5.0,5.5,31,76.27314774778017,14.0
2,2011-08-05,84.0,70.0,77.0,68.0,71.0,0.0,12.0,0.14724466463414634,29.26,29.91,5.2,7.0,6.0,31,73.78055835142726,14.0
1,2011-08-06,85.0,72.0,78.5,70.0,72.0,0.0,14.0,0.18,29.1,29.82,2.5,5.0,4.0,31,75.19457027742651,13.0
2,2011-08-06,85.0,73.0,79.0,70.0,72.0,0.0,14.0,0.69,29.15,29.8,1.3,3.0,3.7,31,73.96706755032609,12.0
1,2011-08-07,86.0,68.0,77.0,69.0,71.0,0.0,12.0,0.75,29.03,29.75,4.6,27.0,6.4,31,76.35931535226167,18.0
2,2011-08-07,87.0,70.0,78.5,69.0,72.0,0.0,14.0,0.49,29.09,29.73,3.6,26.0,5.6,31,72.6656300477446,17.0
1,2011-08-08,80.0,68.0,74.0,67.0,69.0,0.0,9.0,0.63,29.0,29.72,4.0,4.0,6.2,32,78.7822278911767,12.0
2,2011-08-08,80.0,69.0,74.5,67.0,70.0,0.0,10.0,0.29,29.06,29.7,2.8,6.0,5.8,32,77.47216231506823,11.0
1,2011-08-09,80.0,64.0,72.0,61.0,66.0,0.0,7.0,0.0,28.97,29.67,10.8,28.0,11.1,32,68.30702534158651,16.0
2,2011-08-09,82.0,66.0,74.0,61.0,66.0,0.0,9.0,0.01,29.03,29.66,11.0,27.0,11.6,32,63.85321833711421,16.0
1,2011-08-10,77.0,61.0,69.0,54.0,61.0,0.0,4.0,0.0,29.14,29.84,7.3,31.0,8.7,32,58.80195570405912,16.0
2,2011-08-10,78.0,62.0,70.0,54.0,61.0,0.0,5.0,0.0,29.2,29.82,4.4,31.0,8.0,32,56.82433111207962,16.0
1,2011-08-11,81.0,57.0,69.0,54.0,61.0,0.0,4.0,0.0,29.25,29.95,2.0,24.0,3.0,32,58.80195570405912,24.0
2,2011-08-11,81.0,60.0,70.5,54.0,61.0,0.0,6.0,0.0,29.31,29.93,2.7,23.0,4.2,32,55.863608272283436,21.0
1,2011-08-12,81.0,60.0,70.5,59.0,64.0,0.0,6.0,0.0,29.22,29.94,8.3,19.0,8.5,32,66.93456313998618,21.0
2,2011-08-12,82.0,65.0,73.5,57.0,64.0,0.0,9.0,0.0,29.28,29.93,8.2,19.0,8.4,32,56.27781926065797,17.0
1,2011-08-13,83.0,62.0,72.5,64.0,66.0,0.0,8.0,0.75,29.15,29.86,3.6,27.0,6.7,32,74.65098623820008,21.0
2,2011-08-13,84.0,66.0,75.0,63.0,66.0,0.0,10.0,0.93,29.2,29.84,5.3,24.0,7.8,32,66.2685023428559,18.0
1,2011-08-14,75.0,62.0,68.5,60.0,63.0,0.0,4.0,0.14724466463414634,29.24,29.95,10.4,36.0,11.7,32,74.27927003416633,13.0
2,2011-08-14,75.0,62.0,68.5,60.0,63.0,0.0,4.0,0.01,29.29,29.93,11.7,35.0,12.6,32,74.27927003416633,13.0
1,2011-08-15,82.0,57.0,69.5,55.0,62.0,0.0,5.0,0.0,29.28,29.98,2.4,2.0,4.9,33,59.950900242405545,25.0
2,2011-08-15,80.0,59.0,69.5,55.0,62.0,0.0,5.0,0.0,29.33,29.96,2.7,5.0,5.2,33,59.950900242405545,21.0
1,2011-08-16,85.0,61.0,73.0,58.0,64.0,0.0,8.0,0.0,29.32,30.03,2.9,18.0,3.9,33,59.331653227294,24.0
2,2011-08-16,83.0,63.0,73.0,56.0,63.0,0.0,8.0,0.0,29.38,30.01,2.3,18.0,3.0,33,55.200930061577466,20.0
1,2011-08-17,83.0,62.0,72.5,63.0,67.0,0.0,8.0,0.0,29.31,30.02,5.6,22.0,6.0,33,72.07691455751359,21.0
2,2011-08-17,83.0,65.0,74.0,61.0,67.0,0.0,9.0,0.0,29.36,30.01,6.0,21.0,6.2,33,63.85321833711421,18.0
1,2011-08-18,84.0,67.0,75.5,60.0,66.0,0.0,11.0,0.0,29.23,29.96,2.3,4.0,5.2,33,58.606329904418416,17.0
2,2011-08-18,85.0,71.0,78.0,62.0,67.0,0.0,13.0,0.0,29.28,29.94,2.8,7.0,5.2,33,57.904610033841074,14.0
1,2011-08-19,87.0,64.0,75.5,63.0,68.0,0.0,11.0,0.0,29.18,29.89,3.3,14.0,5.2,33,65.17106082458226,23.0
2,2011-08-19,86.0,67.0,76.5,62.0,68.0,0.0,12.0,0.0,29.23,29.87,4.7,13.0,5.8,33,60.85421683795749,19.0
1,2011-08-20,80.0,66.0,73.0,67.0,69.0,0.0,8.0,1.11,29.22,29.92,1.3,21.0,3.4,33,81.4777451389265,14.0
2,2011-08-20,79.0,68.0,73.5,67.0,69.0,0.0,9.0,0.39,29.28,29.9,2.0,16.0,4.9,33,80.11724687474988,11.0
1,2011-08-21,80.0,64.0,72.0,58.0,63.0,0.0,7.0,0.14724466463414634,29.26,29.97,8.0,32.0,8.5,33,61.37030585532472,16.0
2,2011-08-21,81.0,66.0,73.5,58.0,64.0,0.0,9.0,0.01,29.32,29.95,7.0,32.0,7.6,33,58.34094575142036,15.0
1,2011-08-22,82.0,59.0,70.5,59.0,64.0,0.0,6.0,0.0,29.3,30.02,1.6,26.0,4.1,34,66.93456313998618,23.0
2,2011-08-22,82.0,61.0,71.5,59.0,64.0,0.0,7.0,0.0,29.36,30.01,0.7,8.0,3.5,34,64.6973112991367,21.0
1,2011-08-23,73.0,62.0,67.5,63.0,65.0,0.0,3.0,0.65,29.1,29.86,9.1,20.0,9.8,34,85.4927828539345,11.0
2,2011-08-23,74.0,66.0,70.0,62.0,65.0,0.0,5.0,0.4,29.18,29.86,8.4,20.0,9.5,34,75.74671784055894,8.0
1,2011-08-24,92.0,69.0,80.5,65.0,70.0,0.0,16.0,0.0,28.99,29.7,8.2,27.0,10.7,34,59.26040069569054,23.0
2,2011-08-24,91.0,70.0,80.5,65.0,70.0,0.0,16.0,0.0,29.05,29.68,8.1,25.0,11.0,34,59.26040069569054,21.0
1,2011-08-25,83.0,64.0,73.5,59.0,64.0,0.0,9.0,0.0,29.26,29.95,4.1,36.0,7.3,34,60.47034698875425,19.0
2,2011-08-25,80.0,65.0,72.5,59.0,64.0,0.0,8.0,0.0,29.33,29.93,3.1,2.0,7.0,34,62.54371924627896,15.0
1,2011-08-26,83.0,59.0,71.0,58.0,63.0,0.0,6.0,0.0,29.26,29.98,1.9,26.0,3.3,34,63.48799386001066,24.0
2,2011-08-26,83.0,61.0,72.0,58.0,64.0,0.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4,34,61.37030585532472,22.0
1,2011-08-27,81.0,64.0,72.5,62.0,66.0,0.0,8.0,0.0,29.21,29.93,8.2,2.0,9.2,34,69.5811722340104,17.0
2,2011-08-27,83.0,67.0,75.0,61.0,66.0,0.0,10.0,0.0,29.26,29.91,8.1,1.0,9.3,34,61.74940279437605,16.0
1,2011-08-28,77.0,61.0,69.0,57.0,61.0,0.0,4.0,0.0,29.22,29.93,7.0,2.0,7.9,34,65.5704282115032,16.0
2,2011-08-28,77.0,61.0,69.0,55.0,61.0,0.0,4.0,0.0,29.26,29.91,8.5,1.0,9.2,34,60.98629282649291,16.0
1,2011-08-29,79.0,59.0,69.0,56.0,62.0,0.0,4.0,0.0,29.31,30.01,1.4,2.0,3.5,35,63.24179235088773,20.0
2,2011-08-29,78.0,61.0,69.5,57.0,62.0,0.0,5.0,0.0,29.36,30.0,1.1,6.0,4.2,35,64.45720863446192,17.0
1,2011-08-30,76.0,61.0,68.5,56.0,62.0,0.0,4.0,0.04,29.33,30.03,5.3,15.0,6.3,35,64.3363410570908,15.0
2,2011-08-30,79.0,64.0,71.5,54.0,61.0,0.0,7.0,0.02,29.38,30.02,5.9,15.0,6.8,35,53.99639715472857,15.0
